timestamp,player_id,player_name,jersey_number,team_id,half,x,y,speed,heart_rate,event
4.0,A2,Cafu,2,Team_OpenSource,1,24.44,10.94,0,122,
4.0,A3,Maldini,3,Team_OpenSource,1,21.31,26.99,0,132,
4.0,A4,Nesta,4,Team_OpenSource,1,21.98,44.22,0,121,
4.0,A5,Carlos,5,Team_OpenSource,1,25.82,57.32,0,123,
4.0,A6,Xavi,6,Team_OpenSource,1,43.91,32.05,0,136,
4.0,A7,Iniesta,8,Team_OpenSource,1,43.93,50.41,0,132,
4.0,A8,Pirlo,21,Team_OpenSource,1,44.74,19.19,0,128,
4.0,A9,Messi,10,Team_OpenSource,1,71.98,16.61,0,136,
4.0,A10,Ronaldo,9,Team_OpenSource,1,75.84,35.87,0,127,
4.0,A11,Ronaldinho,11,Team_OpenSource,1,71.3,52.87,0,122,
4.0,B1,Casillas,1,Team_Proprietary,1,98.08,33.02,0,128,
4.0,B2,Zanetti,2,Team_Proprietary,1,79.44,10.94,0,129,
4.0,B3,Ferdinand,5,Team_Proprietary,1,85.82,24.32,0,140,
4.0,B4,Vidic,15,Team_Proprietary,1,85.3,44.59,0,120,
4.0,B5,Cole,3,Team_Proprietary,1,81.31,59.99,0,135,
4.0,B6,Gerrard,8,Team_Proprietary,1,58.93,25.41,0,134,
4.0,B7,Lampard,4,Team_Proprietary,1,61.98,44.22,0,137,
4.0,B8,Beckham,7,Team_Proprietary,1,58.0,8.57,0,134,
4.0,B9,Giggs,11,Team_Proprietary,1,61.3,57.87,0,136,
4.0,B10,Henry,14,Team_Proprietary,1,33.5,27.84,0,133,
4.0,B11,Rooney,10,Team_Proprietary,1,36.98,41.61,0,130,
4.0,ball,Ball,,BALL,1,44.93,24.58,0,,
4.5,A1,Buffon,1,Team_OpenSource,1,3.59,33.78,0,139,
4.5,A2,Cafu,2,Team_OpenSource,1,25.43,11.55,0,139,
4.5,A3,Maldini,3,Team_OpenSource,1,21.88,26.9,0,139,
4.5,A4,Nesta,4,Team_OpenSource,1,21.6,43.5,0,139,
4.5,A5,Carlos,5,Team_OpenSource,1,24.85,56.64,0,137,
4.5,A6,Xavi,6,Team_OpenSource,1,43.24,32.03,0,138,
4.5,A7,Iniesta,8,Team_OpenSource,1,44.87,51.14,0,135,
4.5,A8,Pirlo,21,Team_OpenSource,1,45.72,19.72,0,133,
4.5,A9,Messi,10,Team_OpenSource,1,71.87,16.02,0,133,
4.5,A10,Ronaldo,9,Team_OpenSource,1,76.61,36.0,0,126,
4.5,A11,Ronaldinho,11,Team_OpenSource,1,70.41,52.11,0,131,
4.5,B1,Casillas,1,Team_Proprietary,1,98.59,33.78,0,121,
4.5,B2,Zanetti,2,Team_Proprietary,1,80.43,11.55,0,122,
4.5,B3,Ferdinand,5,Team_Proprietary,1,84.85,23.64,0,120,
4.5,B4,Vidic,15,Team_Proprietary,1,86.21,44.94,0,132,
4.5,B5,Cole,3,Team_Proprietary,1,81.88,59.9,0,129,
4.5,B6,Gerrard,8,Team_Proprietary,1,59.87,26.14,0,120,
4.5,B7,Lampard,4,Team_Proprietary,1,61.6,43.5,0,127,
4.5,B8,Beckham,7,Team_Proprietary,1,58.25,9.23,0,140,
4.5,B9,Giggs,11,Team_Proprietary,1,60.41,57.11,0,133,
4.5,B10,Henry,14,Team_Proprietary,1,34.32,28.63,0,140,
4.5,B11,Rooney,10,Team_Proprietary,1,36.87,41.02,0,129,
4.5,ball,Ball,,BALL,1,42.72,24.0,0,,
5.0,A1,Buffon,1,Team_OpenSource,1,4.44,34.57,0,133,
5.0,A2,Cafu,2,Team_OpenSource,1,26.31,11.92,0,121,
5.0,A3,Maldini,3,Team_OpenSource,1,21.98,26.51,0,133,
5.0,A4,Nesta,4,Team_OpenSource,1,20.82,42.71,0,129,
5.0,A5,Carlos,5,Team_OpenSource,1,23.91,56.18,0,134,
5.0,A6,Xavi,6,Team_OpenSource,1,43.0,32.32,0,135,
5.0,A7,Iniesta,8,Team_OpenSource,1,45.84,51.69,0,136,
5.0,A8,Pirlo,21,Team_OpenSource,1,46.53,19.98,0,134,
5.0,A9,Messi,10,Team_OpenSource,1,71.3,15.27,0,137,
5.0,A10,Ronaldo,9,Team_OpenSource,1,76.98,35.81,0,128,
5.0,A11,Ronaldinho,11,Team_OpenSource,1,69.42,51.48,0,138,
5.0,B1,Casillas,1,Team_Proprietary,1,99.44,34.57,0,140,
5.0,B2,Zanetti,2,Team_Proprietary,1,81.31,11.92,0,126,
5.0,B3,Ferdinand,5,Team_Proprietary,1,83.91,23.18,0,121,
5.0,B4,Vidic,15,Team_Proprietary,1,86.83,44.98,0,135,
5.0,B5,Cole,3,Team_Proprietary,1,81.98,59.51,0,135,
5.0,B6,Gerrard,8,Team_Proprietary,1,60.84,26.69,0,139,
5.0,B7,Lampard,4,Team_Proprietary,1,60.82,42.71,0,126,
5.0,B8,Beckham,7,Team_Proprietary,1,58.93,10.01,0,131,
5.0,B9,Giggs,11,Team_Proprietary,1,59.42,56.48,0,126,
5.0,B10,Henry,14,Team_Proprietary,1,35.3,29.32,0,126,
5.0,B11,Rooney,10,Team_Proprietary,1,36.3,40.27,0,136,
5.0,ball,Ball,,BALL,1,42.91,24.64,0,,
5.5,A1,Buffon,1,Team_OpenSource,1,5.43,35.27,0,139,
5.5,A2,Cafu,2,Team_OpenSource,1,26.88,11.99,0,130,
5.5,A3,Maldini,3,Team_OpenSource,1,21.6,25.88,0,125,
5.5,A4,Nesta,4,Team_OpenSource,1,19.85,41.96,0,131,
5.5,A5,Carlos,5,Team_OpenSource,1,23.24,56.0,0,123,
5.5,A6,Xavi,6,Team_OpenSource,1,43.25,32.88,0,134,
5.5,A7,Iniesta,8,Team_OpenSource,1,46.61,51.97,0,136,
5.5,A8,Pirlo,21,Team_OpenSource,1,46.96,19.93,0,134,
5.5,A9,Messi,10,Team_OpenSource,1,70.41,14.48,0,125,
5.5,A10,Ronaldo,9,Team_OpenSource,1,76.87,35.34,0,129,
5.5,A11,Ronaldinho,11,Team_OpenSource,1,68.58,51.09,0,137,
5.5,B1,Casillas,1,Team_Proprietary,1,100.43,35.27,0,139,
5.5,B2,Zanetti,2,Team_Proprietary,1,81.88,11.99,0,122,
5.5,B3,Ferdinand,5,Team_Proprietary,1,83.24,23.0,0,132,
5.5,B4,Vidic,15,Team_Proprietary,1,86.99,44.7,0,121,
5.5,B5,Cole,3,Team_Proprietary,1,81.6,58.88,0,124,
5.5,B6,Gerrard,8,Team_Proprietary,1,61.61,26.97,0,125,
5.5,B7,Lampard,4,Team_Proprietary,1,59.85,41.96,0,131,
5.5,B8,Beckham,7,Team_Proprietary,1,59.87,10.79,0,121,
5.5,B9,Giggs,11,Team_Proprietary,1,58.58,56.09,0,131,
5.5,B10,Henry,14,Team_Proprietary,1,36.21,29.8,0,139,
5.5,B11,Rooney,10,Team_Proprietary,1,35.41,39.48,0,132,
5.5,ball,Ball,,BALL,1,45.44,26.41,0,,
6.0,A1,Buffon,1,Team_OpenSource,1,6.31,35.77,0,128,
6.0,A2,Cafu,2,Team_OpenSource,1,26.98,11.74,0,130,
6.0,A3,Maldini,3,Team_OpenSource,1,20.82,25.11,0,138,
6.0,A4,Nesta,4,Team_OpenSource,1,18.91,41.38,0,124,
6.0,A5,Carlos,5,Team_OpenSource,1,23.0,56.14,0,137,
6.0,A6,Xavi,6,Team_OpenSource,1,43.93,33.61,0,139,
6.0,A7,Iniesta,8,Team_OpenSource,1,46.98,51.95,0,140,
6.0,A8,Pirlo,21,Team_OpenSource,1,46.91,19.57,0,133,
6.0,A9,Messi,10,Team_OpenSource,1,69.42,13.77,0,126,
6.0,A10,Ronaldo,9,Team_OpenSource,1,76.3,34.66,0,133,
6.0,A11,Ronaldinho,11,Team_OpenSource,1,68.08,51.01,0,135,
6.0,B1,Casillas,1,Team_Proprietary,1,101.31,35.77,0,135,
6.0,B2,Zanetti,2,Team_Proprietary,1,81.98,11.74,0,136,
6.0,B3,Ferdinand,5,Team_Proprietary,1,83.0,23.14,0,136,
6.0,B4,Vidic,15,Team_Proprietary,1,86.67,44.16,0,124,
6.0,B5,Cole,3,Team_Proprietary,1,80.82,58.11,0,124,
6.0,B6,Gerrard,8,Team_Proprietary,1,61.98,26.95,0,129,
6.0,B7,Lampard,4,Team_Proprietary,1,58.91,41.38,0,126,
6.0,B8,Beckham,7,Team_Proprietary,1,60.84,11.44,0,139,
6.0,B9,Giggs,11,Team_Proprietary,1,58.08,56.01,0,139,
6.0,B10,Henry,14,Team_Proprietary,1,36.83,30.0,0,125,
6.0,B11,Rooney,10,Team_Proprietary,1,34.42,38.77,0,123,
6.0,ball,Ball,,BALL,1,49.71,29.1,0,,
6.5,A1,Buffon,1,Team_OpenSource,1,6.88,35.99,0,132,
6.5,A2,Cafu,2,Team_OpenSource,1,26.6,11.22,0,126,
6.5,A3,Maldini,3,Team_OpenSource,1,19.85,24.32,0,125,
6.5,A4,Nesta,4,Team_OpenSource,1,18.24,41.05,0,134,
6.5,A5,Carlos,5,Team_OpenSource,1,23.25,56.57,0,121,
6.5,A6,Xavi,6,Team_OpenSource,1,44.87,34.41,0,123,
6.5,A7,Iniesta,8,Team_OpenSource,1,46.87,51.61,0,124,
6.5,A8,Pirlo,21,Team_OpenSource,1,46.4,18.97,0,128,
6.5,A9,Messi,10,Team_OpenSource,1,68.58,13.25,0,123,
6.5,A10,Ronaldo,9,Team_OpenSource,1,75.41,33.87,0,130,
6.5,A11,Ronaldinho,11,Team_OpenSource,1,68.05,51.24,0,132,
6.5,B1,Casillas,1,Team_Proprietary,1,101.88,35.99,0,139,
6.5,B2,Zanetti,2,Team_Proprietary,1,81.6,11.22,0,128,
6.5,B3,Ferdinand,5,Team_Proprietary,1,83.25,23.57,0,120,
6.5,B4,Vidic,15,Team_Proprietary,1,85.94,43.44,0,121,
6.5,B5,Cole,3,Team_Proprietary,1,79.85,57.32,0,130,
6.5,B6,Gerrard,8,Team_Proprietary,1,61.87,26.61,0,122,
6.5,B7,Lampard,4,Team_Proprietary,1,58.24,41.05,0,132,
6.5,B8,Beckham,7,Team_Proprietary,1,61.61,11.87,0,139,
6.5,B9,Giggs,11,Team_Proprietary,1,58.05,56.24,0,130,
6.5,B10,Henry,14,Team_Proprietary,1,36.99,29.88,0,127,
6.5,B11,Rooney,10,Team_Proprietary,1,33.58,38.25,0,135,
6.5,ball,Ball,,BALL,1,54.65,32.38,0,,
7.0,A1,Buffon,1,Team_OpenSource,1,6.98,35.9,0,127,
7.0,A2,Cafu,2,Team_OpenSource,1,25.82,10.5,0,127,
7.0,A3,Maldini,3,Team_OpenSource,1,18.91,23.64,0,121,
7.0,A4,Nesta,4,Team_OpenSource,1,18.0,41.03,0,120,
7.0,A5,Carlos,5,Team_OpenSource,1,23.93,57.23,0,124,
7.0,A6,Xavi,6,Team_OpenSource,1,45.84,35.14,0,133,
7.0,A7,Iniesta,8,Team_OpenSource,1,46.3,51.02,0,129,
7.0,A8,Pirlo,21,Team_OpenSource,1,45.54,18.21,0,120,
7.0,A9,Messi,10,Team_OpenSource,1,68.08,13.01,0,135,
7.0,A10,Ronaldo,9,Team_OpenSource,1,74.42,33.11,0,122,
7.0,A11,Ronaldinho,11,Team_OpenSource,1,68.5,51.74,0,134,
7.0,B1,Casillas,1,Team_Proprietary,1,101.98,35.9,0,140,
7.0,B2,Zanetti,2,Team_Proprietary,1,80.82,10.5,0,133,
7.0,B3,Ferdinand,5,Team_Proprietary,1,83.93,24.23,0,124,
7.0,B4,Vidic,15,Team_Proprietary,1,84.98,42.64,0,121,
7.0,B5,Cole,3,Team_Proprietary,1,78.91,56.64,0,137,
7.0,B6,Gerrard,8,Team_Proprietary,1,61.3,26.02,0,125,
7.0,B7,Lampard,4,Team_Proprietary,1,58.0,41.03,0,123,
7.0,B8,Beckham,7,Team_Proprietary,1,61.98,12.0,0,127,
7.0,B9,Giggs,11,Team_Proprietary,1,58.5,56.74,0,135,
7.0,B10,Henry,14,Team_Proprietary,1,36.67,29.46,0,132,
7.0,B11,Rooney,10,Team_Proprietary,1,33.08,38.01,0,130,
7.0,ball,Ball,,BALL,1,59.07,35.87,0,,
7.5,A1,Buffon,1,Team_OpenSource,1,6.6,35.51,0,130,
7.5,A2,Cafu,2,Team_OpenSource,1,24.85,9.71,0,120,
7.5,A3,Maldini,3,Team_OpenSource,1,18.24,23.18,0,137,
7.5,A4,Nesta,4,Team_OpenSource,1,18.25,41.32,0,126,
7.5,A5,Carlos,5,Team_OpenSource,1,24.87,58.01,0,136,
7.5,A6,Xavi,6,Team_OpenSource,1,46.61,35.69,0,121,
7.5,A7,Iniesta,8,Team_OpenSource,1,45.41,50.27,0,137,
7.5,A8,Pirlo,21,Team_OpenSource,1,44.55,17.42,0,125,
7.5,A9,Messi,10,Team_OpenSource,1,68.05,13.08,0,129,
7.5,A10,Ronaldo,9,Team_OpenSource,1,73.58,32.48,0,137,
7.5,A11,Ronaldinho,11,Team_OpenSource,1,69.32,52.45,0,121,
7.5,B1,Casillas,1,Team_Proprietary,1,101.6,35.51,0,122,
7.5,B2,Zanetti,2,Team_Proprietary,1,79.85,9.71,0,128,
7.5,B3,Ferdinand,5,Team_Proprietary,1,84.87,25.01,0,124,
7.5,B4,Vidic,15,Team_Proprietary,1,84.03,41.9,0,128,
7.5,B5,Cole,3,Team_Proprietary,1,78.24,56.18,0,126,
7.5,B6,Gerrard,8,Team_Proprietary,1,60.41,25.27,0,134,
7.5,B7,Lampard,4,Team_Proprietary,1,58.25,41.32,0,129,
7.5,B8,Beckham,7,Team_Proprietary,1,61.87,11.81,0,134,
7.5,B9,Giggs,11,Team_Proprietary,1,59.32,57.45,0,134,
7.5,B10,Henry,14,Team_Proprietary,1,35.94,28.82,0,129,
